time_ms,label,sig_prob,bg_prob,anomaly_ratio
76.25418060200668,0.0,0.8151724,0.001021328467028431,798.1490771740756
89.29765886287625,1.0,1.3771113,0.0006700383374088297,2055.2724176910865
137.4581939799331,0.0,0.054139018,0.00015279290669005283,354.32939183669606
97.32441471571906,1.0,1.265323,0.0007014376978479512,1803.8993982612399
215.7190635451505,1.0,1.4449261,0.0007416102159032177,1948.3633177631007
194.64882943143812,1.0,0.19564433,0.0017924321087148104,109.15020596777542
106.35451505016722,0.0,0.94341993,0.0005049528618698065,1868.3326755636924
130.43478260869566,1.0,0.003628048,1.0885613452149674e-13,3271883521.7015734
208.69565217391303,0.0,0.17602757,0.0007852808015725225,224.1587539360199
180.6020066889632,0.0,0.21923538,0.0002769595817520404,791.5789493366143
182.6086956521739,1.0,0.35595223,0.0001264255103737805,2815.5095376574195
207.69230769230768,0.0,0.790852,0.00037158177114084183,2128.339088577069
85.28428093645485,0.0,0.75972456,0.00037431205323522977,2029.6556009983967
91.30434782608695,1.0,1.8456264,0.0005682933863910787,3247.664666116266
158.5284280936455,1.0,0.0043395036,6.298587736859403e-25,4339503590.014824
197.65886287625418,0.0,0.5001172,0.00018309956288977758,2731.394723761818
190.63545150501673,1.0,0.6537307,0.000670099364742248,975.5727641305281
89.29765886287625,0.0,1.2911185,0.000656553383241564,1966.5095536874796
184.6153846153846,0.0,0.49291834,0.0009717521312786163,507.24698817597874
92.3076923076923,0.0,1.0922564,0.0006791500159824723,1608.2697482129454
115.38461538461539,0.0,0.36298177,0.0002665918524766662,1361.5636101727187
138.46153846153845,0.0,0.091058195,0.0011864629026494041,76.74761204687945
205.685618729097,0.0,0.87079966,0.0013135933637796813,662.9141742267635
211.7056856187291,0.0,1.0167152,0.0006560744276516123,1549.6948586192138
175.58528428093646,1.0,0.07298492,2.065428701423159e-05,3533.644873243698
170.5685618729097,1.0,0.007842819,1.2765654198793068e-07,61436.39525158727
181.60535117056855,0.0,0.6819333,0.001595133823036348,427.50850964985125
214.71571906354515,1.0,0.41317347,0.0021997117334830955,187.83073274732664
123.4113712374582,1.0,0.0032793223,9.795804886756126e-15,3247510315.2398887
115.38461538461539,1.0,0.17520761,7.48659220942915e-06,23402.849600271144
218.72909698996656,1.0,0.3048956,3.7996781319046455e-05,8024.248133884741
209.69899665551839,0.0,0.16894823,2.4765508553592424e-05,6821.916292979596
158.5284280936455,0.0,0.036818583,0.0016311200680259807,22.57257651582847
104.34782608695652,1.0,0.37869054,0.0002691228255729548,1407.129025853558
167.55852842809364,0.0,0.02715113,0.0007888538775205793,34.41845299759076
153.51170568561872,0.0,0.02491033,0.0006634572731035137,37.54624712806051
141.4715719063545,0.0,0.0816356,6.919781289200212e-05,1179.7424980212706
121.40468227424749,1.0,0.03679345,6.550094921709053e-10,56086767.33392969
182.6086956521739,0.0,0.6968287,0.0016213970529241944,429.7705619159065
200.66889632107024,1.0,0.33066574,2.4585861998827585e-05,13449.425688505891
111.37123745819397,0.0,0.31477118,0.000331266359817084,950.2056731873519
148.49498327759198,0.0,0.042182513,0.00031063247615947917,135.79556447889334
222.74247491638795,0.0,1.161903,0.0012514290507385575,928.4609639720325
161.53846153846155,1.0,0.008141215,4.7566644853293144e-21,8141214920.598378
152.50836120401337,1.0,0.0018150605,1.4097011242281753e-09,1286637.1704655567
87.29096989966555,0.0,0.6874004,0.0003027945039522995,2270.187831667782
168.561872909699,0.0,0.16086459,0.00020810028317257335,773.014761792007
128.42809364548495,1.0,0.005128111,3.2327042801536027e-09,1585831.8449508767
156.52173913043478,1.0,0.0038411918,3.676080434133127e-23,3841191762.9170995
198.66220735785953,1.0,0.50336653,0.0005840700152736384,861.8256645890384
174.5819397993311,0.0,0.24323818,0.0011713048400139297,207.66428376170734
221.7391304347826,1.0,1.6496347,0.0007107312889084899,2321.0385448308557
193.64548494983276,1.0,0.5517347,0.0005352125847010717,1030.870163815586
185.61872909698997,1.0,0.66031355,0.0007065020362269426,934.6236979716682
136.45484949832775,0.0,0.07430853,0.0007351771481974103,101.07567893985174
206.68896321070235,1.0,0.88675225,0.0010731693793374333,826.2929077715066
93.31103678929766,1.0,0.6190186,0.0005588086330561743,1107.7470471401448
219.73244147157192,1.0,0.82933986,3.598116823846418e-05,23049.274924152283
188.62876254180603,0.0,0.19436014,2.490389487642926e-05,7804.406906862089
137.4581939799331,1.0,0.00072676095,4.999113984586075e-47,726760947.1455216
